An,Judet,Specie_Pomi,Nr_Pomi,Tone_Totale,Kg_per_Pom
 Anul 2022, Vaslui,Meri,366980,2766,19
 Anul 2022, Vaslui,Meri,366980,2766,12
 Anul 2022, Vaslui,Meri,366980,2766,10
 Anul 2022, Vaslui,Meri,366980,2766,13
 Anul 2022, Vaslui,Meri,366980,2766,12
 Anul 2022, Vaslui,Meri,366980,2766,20
 Anul 2022, Vaslui,Meri,366980,938,19
 Anul 2022, Vaslui,Meri,366980,938,12
 Anul 2022, Vaslui,Meri,366980,938,10
 Anul 2022, Vaslui,Meri,366980,938,13
 Anul 2022, Vaslui,Meri,366980,938,12
 Anul 2022, Vaslui,Meri,366980,938,20
 Anul 2023, Vaslui,Meri,252142,6302,18
 Anul 2023, Vaslui,Meri,252142,6302,24
 Anul 2023, Vaslui,Meri,252142,6302,10
 Anul 2023, Vaslui,Meri,252142,6302,12
 Anul 2023, Vaslui,Meri,252142,6302,13
 Anul 2023, Vaslui,Meri,252142,6302,21
 Anul 2023, Vaslui,Meri,252142,5944,18
 Anul 2023, Vaslui,Meri,252142,5944,24
 Anul 2023, Vaslui,Meri,252142,5944,10
 Anul 2023, Vaslui,Meri,252142,5944,12
 Anul 2023, Vaslui,Meri,252142,5944,13
 Anul 2023, Vaslui,Meri,252142,5944,21
 Anul 2023, Vaslui,Meri,252142,639,18
 Anul 2023, Vaslui,Meri,252142,639,24
 Anul 2023, Vaslui,Meri,252142,639,10
 Anul 2023, Vaslui,Meri,252142,639,12
 Anul 2023, Vaslui,Meri,252142,639,13
 Anul 2023, Vaslui,Meri,252142,639,21
 Anul 2023, Vaslui,Meri,252142,68,18
 Anul 2023, Vaslui,Meri,252142,68,24
 Anul 2023, Vaslui,Meri,252142,68,10
 Anul 2023, Vaslui,Meri,252142,68,12
 Anul 2023, Vaslui,Meri,252142,68,13
 Anul 2023, Vaslui,Meri,252142,68,21
 Anul 2023, Vaslui,Meri,252142,3642,18
 Anul 2023, Vaslui,Meri,252142,3642,24
 Anul 2023, Vaslui,Meri,252142,3642,10
 Anul 2023, Vaslui,Meri,252142,3642,12
 Anul 2023, Vaslui,Meri,252142,3642,13
 Anul 2023, Vaslui,Meri,252142,3642,21
 Anul 2023, Vaslui,Meri,252142,1103,18
 Anul 2023, Vaslui,Meri,252142,1103,24
 Anul 2023, Vaslui,Meri,252142,1103,10
 Anul 2023, Vaslui,Meri,252142,1103,12
 Anul 2023, Vaslui,Meri,252142,1103,13
 Anul 2023, Vaslui,Meri,252142,1103,21
 Anul 2024, Vaslui,Meri,228100,5157,19
 Anul 2024, Vaslui,Meri,228100,5157,23
 Anul 2024, Vaslui,Meri,228100,5157,10
 Anul 2024, Vaslui,Meri,228100,5157,11
 Anul 2024, Vaslui,Meri,228100,5157,13
 Anul 2024, Vaslui,Meri,228100,5157,20
 Anul 2024, Vaslui,Meri,228100,5248,19
 Anul 2024, Vaslui,Meri,228100,5248,23
 Anul 2024, Vaslui,Meri,228100,5248,10
 Anul 2024, Vaslui,Meri,228100,5248,11
 Anul 2024, Vaslui,Meri,228100,5248,13
 Anul 2024, Vaslui,Meri,228100,5248,20
 Anul 2024, Vaslui,Meri,228100,640,19
 Anul 2024, Vaslui,Meri,228100,640,23
 Anul 2024, Vaslui,Meri,228100,640,10
 Anul 2024, Vaslui,Meri,228100,640,11
 Anul 2024, Vaslui,Meri,228100,640,13
 Anul 2024, Vaslui,Meri,228100,640,20
 Anul 2024, Vaslui,Meri,228100,64,19
 Anul 2024, Vaslui,Meri,228100,64,23
 Anul 2024, Vaslui,Meri,228100,64,10
 Anul 2024, Vaslui,Meri,228100,64,11
 Anul 2024, Vaslui,Meri,228100,64,13
 Anul 2024, Vaslui,Meri,228100,64,20
 Anul 2024, Vaslui,Meri,228100,3293,19
 Anul 2024, Vaslui,Meri,228100,3293,23
 Anul 2024, Vaslui,Meri,228100,3293,10
 Anul 2024, Vaslui,Meri,228100,3293,11
 Anul 2024, Vaslui,Meri,228100,3293,13
 Anul 2024, Vaslui,Meri,228100,3293,20
 Anul 2024, Vaslui,Meri,228100,1016,19
 Anul 2024, Vaslui,Meri,228100,1016,23
 Anul 2024, Vaslui,Meri,228100,1016,10
 Anul 2024, Vaslui,Meri,228100,1016,11
 Anul 2024, Vaslui,Meri,228100,1016,13
 Anul 2024, Vaslui,Meri,228100,1016,20
 Anul 2000, Braila,Meri,121584,1801,11
 Anul 2000, Braila,Meri,121584,1801,6
 Anul 2000, Braila,Meri,121584,1801,7
 Anul 2000, Braila,Meri,121584,1801,3
 Anul 2000, Braila,Meri,121584,1801,7
 Anul 2000, Braila,Meri,121584,1801,17
 Anul 2000, Braila,Meri,121584,710,11
 Anul 2000, Braila,Meri,121584,710,6
 Anul 2000, Braila,Meri,121584,710,7
 Anul 2000, Braila,Meri,121584,710,3
 Anul 2000, Braila,Meri,121584,710,7
 Anul 2000, Braila,Meri,121584,710,17
 Anul 2000, Braila,Meri,121584,352,11
 Anul 2000, Braila,Meri,121584,352,6
 Anul 2000, Braila,Meri,121584,352,7
 Anul 2000, Braila,Meri,121584,352,3
 Anul 2000, Braila,Meri,121584,352,7
 Anul 2000, Braila,Meri,121584,352,17
 Anul 2000, Braila,Meri,121584,167,11
 Anul 2000, Braila,Meri,121584,167,6
 Anul 2000, Braila,Meri,121584,167,7
 Anul 2000, Braila,Meri,121584,167,3
 Anul 2000, Braila,Meri,121584,167,7
 Anul 2000, Braila,Meri,121584,167,17
 Anul 2000, Braila,Meri,121584,1064,11
 Anul 2000, Braila,Meri,121584,1064,6
 Anul 2000, Braila,Meri,121584,1064,7
 Anul 2000, Braila,Meri,121584,1064,3
 Anul 2000, Braila,Meri,121584,1064,7
 Anul 2000, Braila,Meri,121584,1064,17
 Anul 2000, Braila,Meri,121584,299,11
 Anul 2000, Braila,Meri,121584,299,6
 Anul 2000, Braila,Meri,121584,299,7
 Anul 2000, Braila,Meri,121584,299,3
 Anul 2000, Braila,Meri,121584,299,7
 Anul 2000, Braila,Meri,121584,299,17
 Anul 2001, Braila,Meri,133919,3184,15
 Anul 2001, Braila,Meri,133919,3184,11
 Anul 2001, Braila,Meri,133919,3184,11
 Anul 2001, Braila,Meri,133919,3184,3
 Anul 2001, Braila,Meri,133919,3184,14
 Anul 2001, Braila,Meri,133919,3184,17
 Anul 2001, Braila,Meri,133919,2117,15
 Anul 2001, Braila,Meri,133919,2117,11
 Anul 2001, Braila,Meri,133919,2117,11
 Anul 2001, Braila,Meri,133919,2117,3
 Anul 2001, Braila,Meri,133919,2117,14
 Anul 2001, Braila,Meri,133919,2117,17
 Anul 2001, Braila,Meri,133919,490,15
 Anul 2001, Braila,Meri,133919,490,11
 Anul 2001, Braila,Meri,133919,490,11
 Anul 2001, Braila,Meri,133919,490,3
 Anul 2001, Braila,Meri,133919,490,14
 Anul 2001, Braila,Meri,133919,490,17
 Anul 2001, Braila,Meri,133919,227,15
 Anul 2001, Braila,Meri,133919,227,11
 Anul 2001, Braila,Meri,133919,227,11
 Anul 2001, Braila,Meri,133919,227,3
 Anul 2001, Braila,Meri,133919,227,14
 Anul 2001, Braila,Meri,133919,227,17
 Anul 2001, Braila,Meri,133919,1959,15
 Anul 2001, Braila,Meri,133919,1959,11
 Anul 2001, Braila,Meri,133919,1959,11
 Anul 2001, Braila,Meri,133919,1959,3
 Anul 2001, Braila,Meri,133919,1959,14
 Anul 2001, Braila,Meri,133919,1959,17
 Anul 2001, Braila,Meri,133919,288,15
 Anul 2001, Braila,Meri,133919,288,11
 Anul 2001, Braila,Meri,133919,288,11
 Anul 2001, Braila,Meri,133919,288,3
 Anul 2001, Braila,Meri,133919,288,14
 Anul 2001, Braila,Meri,133919,288,17
 Anul 2002, Braila,Meri,113896,1298,7
 Anul 2002, Braila,Meri,113896,1298,7
 Anul 2002, Braila,Meri,113896,1298,8
 Anul 2002, Braila,Meri,113896,1298,7
 Anul 2002, Braila,Meri,113896,1298,6
 Anul 2002, Braila,Meri,113896,1298,21
 Anul 2002, Braila,Meri,113896,778,7
 Anul 2002, Braila,Meri,113896,778,7
 Anul 2002, Braila,Meri,113896,778,8
 Anul 2002, Braila,Meri,113896,778,7
 Anul 2002, Braila,Meri,113896,778,6
 Anul 2002, Braila,Meri,113896,778,21
 Anul 2002, Braila,Meri,113896,303,7
 Anul 2002, Braila,Meri,113896,303,7
 Anul 2002, Braila,Meri,113896,303,8
 Anul 2002, Braila,Meri,113896,303,7
 Anul 2002, Braila,Meri,113896,303,6
 Anul 2002, Braila,Meri,113896,303,21
 Anul 2002, Braila,Meri,113896,174,7
 Anul 2002, Braila,Meri,113896,174,7
 Anul 2002, Braila,Meri,113896,174,8
 Anul 2002, Braila,Meri,113896,174,7
 Anul 2002, Braila,Meri,113896,174,6
 Anul 2002, Braila,Meri,113896,174,21
 Anul 2002, Braila,Meri,113896,628,7
 Anul 2002, Braila,Meri,113896,628,7
 Anul 2002, Braila,Meri,113896,628,8
 Anul 2002, Braila,Meri,113896,628,7
 Anul 2002, Braila,Meri,113896,628,6
 Anul 2002, Braila,Meri,113896,628,21
 Anul 2002, Braila,Meri,113896,357,7
 Anul 2002, Braila,Meri,113896,357,7
 Anul 2002, Braila,Meri,113896,357,8
 Anul 2002, Braila,Meri,113896,357,7
 Anul 2002, Braila,Meri,113896,357,6
 Anul 2002, Braila,Meri,113896,357,21
 Anul 2003, Braila,Meri,110433,3020,15
 Anul 2003, Braila,Meri,110433,3020,11
 Anul 2003, Braila,Meri,110433,3020,20
 Anul 2003, Braila,Meri,110433,3020,10
 Anul 2003, Braila,Meri,110433,3020,12
 Anul 2003, Braila,Meri,110433,3020,28
 Anul 2003, Braila,Meri,110433,1223,15
 Anul 2003, Braila,Meri,110433,1223,11
 Anul 2003, Braila,Meri,110433,1223,20
 Anul 2003, Braila,Meri,110433,1223,10
 Anul 2003, Braila,Meri,110433,1223,12
 Anul 2003, Braila,Meri,110433,1223,28
 Anul 2003, Braila,Meri,110433,744,15
 Anul 2003, Braila,Meri,110433,744,11
 Anul 2003, Braila,Meri,110433,744,20
 Anul 2003, Braila,Meri,110433,744,10
 Anul 2003, Braila,Meri,110433,744,12
 Anul 2003, Braila,Meri,110433,744,28
 Anul 2003, Braila,Meri,110433,175,15
 Anul 2003, Braila,Meri,110433,175,11
 Anul 2003, Braila,Meri,110433,175,20
 Anul 2003, Braila,Meri,110433,175,10
 Anul 2003, Braila,Meri,110433,175,12
 Anul 2003, Braila,Meri,110433,175,28
 Anul 2003, Braila,Meri,110433,1339,15
 Anul 2003, Braila,Meri,110433,1339,11
 Anul 2003, Braila,Meri,110433,1339,20
 Anul 2003, Braila,Meri,110433,1339,10
 Anul 2003, Braila,Meri,110433,1339,12
 Anul 2003, Braila,Meri,110433,1339,28
 Anul 2003, Braila,Meri,110433,484,15
 Anul 2003, Braila,Meri,110433,484,11
 Anul 2003, Braila,Meri,110433,484,20
 Anul 2003, Braila,Meri,110433,484,10
 Anul 2003, Braila,Meri,110433,484,12
 Anul 2003, Braila,Meri,110433,484,28
 Anul 2004, Braila,Meri,99947,2696,15
 Anul 2004, Braila,Meri,99947,2696,15
 Anul 2004, Braila,Meri,99947,2696,11
 Anul 2004, Braila,Meri,99947,2696,14
 Anul 2004, Braila,Meri,99947,2696,17
 Anul 2004, Braila,Meri,99947,2696,21
 Anul 2004, Braila,Meri,99947,1467,15
 Anul 2004, Braila,Meri,99947,1467,15
 Anul 2004, Braila,Meri,99947,1467,11
 Anul 2004, Braila,Meri,99947,1467,14
 Anul 2004, Braila,Meri,99947,1467,17
 Anul 2004, Braila,Meri,99947,1467,21
 Anul 2004, Braila,Meri,99947,378,15
 Anul 2004, Braila,Meri,99947,378,15
 Anul 2004, Braila,Meri,99947,378,11
 Anul 2004, Braila,Meri,99947,378,14
 Anul 2004, Braila,Meri,99947,378,17
 Anul 2004, Braila,Meri,99947,378,21
 Anul 2004, Braila,Meri,99947,272,15
 Anul 2004, Braila,Meri,99947,272,15
 Anul 2004, Braila,Meri,99947,272,11
 Anul 2004, Braila,Meri,99947,272,14
 Anul 2004, Braila,Meri,99947,272,17
 Anul 2004, Braila,Meri,99947,272,21
 Anul 2004, Braila,Meri,99947,1284,15
 Anul 2004, Braila,Meri,99947,1284,15
 Anul 2004, Braila,Meri,99947,1284,11
 Anul 2004, Braila,Meri,99947,1284,14
 Anul 2004, Braila,Meri,99947,1284,17
 Anul 2004, Braila,Meri,99947,1284,21
 Anul 2004, Braila,Meri,99947,300,15
 Anul 2004, Braila,Meri,99947,300,15
 Anul 2004, Braila,Meri,99947,300,11
 Anul 2004, Braila,Meri,99947,300,14
 Anul 2004, Braila,Meri,99947,300,17
 Anul 2004, Braila,Meri,99947,300,21
 Anul 2005, Braila,Meri,57165,3616,16
 Anul 2005, Braila,Meri,57165,3616,3
 Anul 2005, Braila,Meri,57165,3616,12
 Anul 2005, Braila,Meri,57165,3616,6
 Anul 2005, Braila,Meri,57165,3616,11
 Anul 2005, Braila,Meri,57165,3616,22
 Anul 2005, Braila,Meri,57165,275,16
 Anul 2005, Braila,Meri,57165,275,3
 Anul 2005, Braila,Meri,57165,275,12
 Anul 2005, Braila,Meri,57165,275,6
 Anul 2005, Braila,Meri,57165,275,11
 Anul 2005, Braila,Meri,57165,275,22
 Anul 2005, Braila,Meri,57165,531,16
 Anul 2005, Braila,Meri,57165,531,3
 Anul 2005, Braila,Meri,57165,531,12
 Anul 2005, Braila,Meri,57165,531,6
 Anul 2005, Braila,Meri,57165,531,11
 Anul 2005, Braila,Meri,57165,531,22
 Anul 2005, Braila,Meri,57165,176,16
 Anul 2005, Braila,Meri,57165,176,3
 Anul 2005, Braila,Meri,57165,176,12
 Anul 2005, Braila,Meri,57165,176,6
 Anul 2005, Braila,Meri,57165,176,11
 Anul 2005, Braila,Meri,57165,176,22
 Anul 2005, Braila,Meri,57165,1005,16
 Anul 2005, Braila,Meri,57165,1005,3
 Anul 2005, Braila,Meri,57165,1005,12
 Anul 2005, Braila,Meri,57165,1005,6
 Anul 2005, Braila,Meri,57165,1005,11
 Anul 2005, Braila,Meri,57165,1005,22
 Anul 2005, Braila,Meri,57165,448,16
 Anul 2005, Braila,Meri,57165,448,3
 Anul 2005, Braila,Meri,57165,448,12
 Anul 2005, Braila,Meri,57165,448,6
 Anul 2005, Braila,Meri,57165,448,11
 Anul 2005, Braila,Meri,57165,448,22
 Anul 2006, Braila,Meri,107716,3321,21
 Anul 2006, Braila,Meri,107716,3321,20
 Anul 2006, Braila,Meri,107716,3321,27
 Anul 2006, Braila,Meri,107716,3321,7
 Anul 2006, Braila,Meri,107716,3321,21
 Anul 2006, Braila,Meri,107716,3321,23
 Anul 2006, Braila,Meri,107716,2108,21
 Anul 2006, Braila,Meri,107716,2108,20
 Anul 2006, Braila,Meri,107716,2108,27
 Anul 2006, Braila,Meri,107716,2108,7
 Anul 2006, Braila,Meri,107716,2108,21
 Anul 2006, Braila,Meri,107716,2108,23
 Anul 2006, Braila,Meri,107716,572,21
 Anul 2006, Braila,Meri,107716,572,20
 Anul 2006, Braila,Meri,107716,572,27
 Anul 2006, Braila,Meri,107716,572,7
 Anul 2006, Braila,Meri,107716,572,21
 Anul 2006, Braila,Meri,107716,572,23
 Anul 2006, Braila,Meri,107716,160,21
 Anul 2006, Braila,Meri,107716,160,20
 Anul 2006, Braila,Meri,107716,160,27
 Anul 2006, Braila,Meri,107716,160,7
 Anul 2006, Braila,Meri,107716,160,21
 Anul 2006, Braila,Meri,107716,160,23
 Anul 2006, Braila,Meri,107716,1328,21
 Anul 2006, Braila,Meri,107716,1328,20
 Anul 2006, Braila,Meri,107716,1328,27
 Anul 2006, Braila,Meri,107716,1328,7
 Anul 2006, Braila,Meri,107716,1328,21
 Anul 2006, Braila,Meri,107716,1328,23
 Anul 2006, Braila,Meri,107716,326,21
 Anul 2006, Braila,Meri,107716,326,20
 Anul 2006, Braila,Meri,107716,326,27
 Anul 2006, Braila,Meri,107716,326,7
 Anul 2006, Braila,Meri,107716,326,21
 Anul 2006, Braila,Meri,107716,326,23
 Anul 2007, Braila,Meri,46976,482,6
 Anul 2007, Braila,Meri,46976,482,9
 Anul 2007, Braila,Meri,46976,482,18
 Anul 2007, Braila,Meri,46976,482,4
 Anul 2007, Braila,Meri,46976,482,6
 Anul 2007, Braila,Meri,46976,482,33
 Anul 2007, Braila,Meri,46976,440,6
 Anul 2007, Braila,Meri,46976,440,9
 Anul 2007, Braila,Meri,46976,440,18
 Anul 2007, Braila,Meri,46976,440,4
 Anul 2007, Braila,Meri,46976,440,6
 Anul 2007, Braila,Meri,46976,440,33
 Anul 2007, Braila,Meri,46976,4,6
 Anul 2007, Braila,Meri,46976,4,9
 Anul 2007, Braila,Meri,46976,4,18
 Anul 2007, Braila,Meri,46976,4,4
 Anul 2007, Braila,Meri,46976,4,6
 Anul 2007, Braila,Meri,46976,4,33
 Anul 2007, Braila,Meri,46976,90,6
 Anul 2007, Braila,Meri,46976,90,9
 Anul 2007, Braila,Meri,46976,90,18
 Anul 2007, Braila,Meri,46976,90,4
 Anul 2007, Braila,Meri,46976,90,6
 Anul 2007, Braila,Meri,46976,90,33
 Anul 2007, Braila,Meri,46976,319,6
 Anul 2007, Braila,Meri,46976,319,9
 Anul 2007, Braila,Meri,46976,319,18
 Anul 2007, Braila,Meri,46976,319,4
 Anul 2007, Braila,Meri,46976,319,6
 Anul 2007, Braila,Meri,46976,319,33
 Anul 2007, Braila,Meri,46976,9,6
 Anul 2007, Braila,Meri,46976,9,9
 Anul 2007, Braila,Meri,46976,9,18
 Anul 2007, Braila,Meri,46976,9,4
 Anul 2007, Braila,Meri,46976,9,6
 Anul 2007, Braila,Meri,46976,9,33
 Anul 2008, Braila,Meri,95785,1545,11
 Anul 2008, Braila,Meri,95785,1545,12
 Anul 2008, Braila,Meri,95785,1545,11
 Anul 2008, Braila,Meri,95785,1545,5
 Anul 2008, Braila,Meri,95785,1545,16
 Anul 2008, Braila,Meri,95785,1545,40
 Anul 2008, Braila,Meri,95785,1183,11
 Anul 2008, Braila,Meri,95785,1183,12
 Anul 2008, Braila,Meri,95785,1183,11
 Anul 2008, Braila,Meri,95785,1183,5
 Anul 2008, Braila,Meri,95785,1183,16
 Anul 2008, Braila,Meri,95785,1183,40
 Anul 2008, Braila,Meri,95785,280,11
 Anul 2008, Braila,Meri,95785,280,12
 Anul 2008, Braila,Meri,95785,280,11
 Anul 2008, Braila,Meri,95785,280,5
 Anul 2008, Braila,Meri,95785,280,16
 Anul 2008, Braila,Meri,95785,280,40
 Anul 2008, Braila,Meri,95785,98,11
 Anul 2008, Braila,Meri,95785,98,12
 Anul 2008, Braila,Meri,95785,98,11
 Anul 2008, Braila,Meri,95785,98,5
 Anul 2008, Braila,Meri,95785,98,16
 Anul 2008, Braila,Meri,95785,98,40
 Anul 2008, Braila,Meri,95785,1226,11
 Anul 2008, Braila,Meri,95785,1226,12
 Anul 2008, Braila,Meri,95785,1226,11
 Anul 2008, Braila,Meri,95785,1226,5
 Anul 2008, Braila,Meri,95785,1226,16
 Anul 2008, Braila,Meri,95785,1226,40
 Anul 2008, Braila,Meri,95785,734,11
 Anul 2008, Braila,Meri,95785,734,12
 Anul 2008, Braila,Meri,95785,734,11
 Anul 2008, Braila,Meri,95785,734,5
 Anul 2008, Braila,Meri,95785,734,16
 Anul 2008, Braila,Meri,95785,734,40
 Anul 2009, Braila,Meri,72002,1716,12
 Anul 2009, Braila,Meri,72002,1716,16
 Anul 2009, Braila,Meri,72002,1716,13
 Anul 2009, Braila,Meri,72002,1716,9
 Anul 2009, Braila,Meri,72002,1716,18
 Anul 2009, Braila,Meri,72002,1716,40
 Anul 2009, Braila,Meri,72002,1139,12
 Anul 2009, Braila,Meri,72002,1139,16
 Anul 2009, Braila,Meri,72002,1139,13
 Anul 2009, Braila,Meri,72002,1139,9
 Anul 2009, Braila,Meri,72002,1139,18
 Anul 2009, Braila,Meri,72002,1139,40
 Anul 2009, Braila,Meri,72002,353,12
 Anul 2009, Braila,Meri,72002,353,16
 Anul 2009, Braila,Meri,72002,353,13
 Anul 2009, Braila,Meri,72002,353,9
 Anul 2009, Braila,Meri,72002,353,18
 Anul 2009, Braila,Meri,72002,353,40
 Anul 2009, Braila,Meri,72002,48,12
 Anul 2009, Braila,Meri,72002,48,16
 Anul 2009, Braila,Meri,72002,48,13
 Anul 2009, Braila,Meri,72002,48,9
 Anul 2009, Braila,Meri,72002,48,18
 Anul 2009, Braila,Meri,72002,48,40
 Anul 2009, Braila,Meri,72002,1368,12
 Anul 2009, Braila,Meri,72002,1368,16
 Anul 2009, Braila,Meri,72002,1368,13
 Anul 2009, Braila,Meri,72002,1368,9
 Anul 2009, Braila,Meri,72002,1368,18
 Anul 2009, Braila,Meri,72002,1368,40
 Anul 2009, Braila,Meri,72002,739,12
 Anul 2009, Braila,Meri,72002,739,16
 Anul 2009, Braila,Meri,72002,739,13
 Anul 2009, Braila,Meri,72002,739,9
 Anul 2009, Braila,Meri,72002,739,18
 Anul 2009, Braila,Meri,72002,739,40
 Anul 2010, Braila,Meri,77028,1422,11
 Anul 2010, Braila,Meri,77028,1422,17
 Anul 2010, Braila,Meri,77028,1422,12
 Anul 2010, Braila,Meri,77028,1422,2
 Anul 2010, Braila,Meri,77028,1422,15
 Anul 2010, Braila,Meri,77028,1422,26
 Anul 2010, Braila,Meri,77028,1275,11
 Anul 2010, Braila,Meri,77028,1275,17
 Anul 2010, Braila,Meri,77028,1275,12
 Anul 2010, Braila,Meri,77028,1275,2
 Anul 2010, Braila,Meri,77028,1275,15
 Anul 2010, Braila,Meri,77028,1275,26
 Anul 2010, Braila,Meri,77028,350,11
 Anul 2010, Braila,Meri,77028,350,17
 Anul 2010, Braila,Meri,77028,350,12
 Anul 2010, Braila,Meri,77028,350,2
 Anul 2010, Braila,Meri,77028,350,15
 Anul 2010, Braila,Meri,77028,350,26
 Anul 2010, Braila,Meri,77028,24,11
 Anul 2010, Braila,Meri,77028,24,17
 Anul 2010, Braila,Meri,77028,24,12
 Anul 2010, Braila,Meri,77028,24,2
 Anul 2010, Braila,Meri,77028,24,15
 Anul 2010, Braila,Meri,77028,24,26
 Anul 2010, Braila,Meri,77028,1018,11
 Anul 2010, Braila,Meri,77028,1018,17
 Anul 2010, Braila,Meri,77028,1018,12
 Anul 2010, Braila,Meri,77028,1018,2
 Anul 2010, Braila,Meri,77028,1018,15
 Anul 2010, Braila,Meri,77028,1018,26
 Anul 2010, Braila,Meri,77028,457,11
 Anul 2010, Braila,Meri,77028,457,17
 Anul 2010, Braila,Meri,77028,457,12
 Anul 2010, Braila,Meri,77028,457,2
 Anul 2010, Braila,Meri,77028,457,15
 Anul 2010, Braila,Meri,77028,457,26
 Anul 2011, Braila,Meri,90586,2100,12
 Anul 2011, Braila,Meri,90586,2100,20
 Anul 2011, Braila,Meri,90586,2100,15
 Anul 2011, Braila,Meri,90586,2100,6
 Anul 2011, Braila,Meri,90586,2100,13
 Anul 2011, Braila,Meri,90586,2100,23
 Anul 2011, Braila,Meri,90586,1822,12
 Anul 2011, Braila,Meri,90586,1822,20
 Anul 2011, Braila,Meri,90586,1822,15
 Anul 2011, Braila,Meri,90586,1822,6
 Anul 2011, Braila,Meri,90586,1822,13
 Anul 2011, Braila,Meri,90586,1822,23
 Anul 2011, Braila,Meri,90586,413,12
 Anul 2011, Braila,Meri,90586,413,20
 Anul 2011, Braila,Meri,90586,413,15
 Anul 2011, Braila,Meri,90586,413,6
 Anul 2011, Braila,Meri,90586,413,13
 Anul 2011, Braila,Meri,90586,413,23
 Anul 2011, Braila,Meri,90586,68,12
 Anul 2011, Braila,Meri,90586,68,20
 Anul 2011, Braila,Meri,90586,68,15
 Anul 2011, Braila,Meri,90586,68,6
 Anul 2011, Braila,Meri,90586,68,13
 Anul 2011, Braila,Meri,90586,68,23
 Anul 2011, Braila,Meri,90586,1100,12
 Anul 2011, Braila,Meri,90586,1100,20
 Anul 2011, Braila,Meri,90586,1100,15
 Anul 2011, Braila,Meri,90586,1100,6
 Anul 2011, Braila,Meri,90586,1100,13
 Anul 2011, Braila,Meri,90586,1100,23
 Anul 2011, Braila,Meri,90586,411,12
 Anul 2011, Braila,Meri,90586,411,20
 Anul 2011, Braila,Meri,90586,411,15
 Anul 2011, Braila,Meri,90586,411,6
 Anul 2011, Braila,Meri,90586,411,13
 Anul 2011, Braila,Meri,90586,411,23
 Anul 2012, Braila,Meri,74170,1010,8
 Anul 2012, Braila,Meri,74170,1010,14
 Anul 2012, Braila,Meri,74170,1010,15
 Anul 2012, Braila,Meri,74170,1010,8
 Anul 2012, Braila,Meri,74170,1010,14
 Anul 2012, Braila,Meri,74170,1010,23
 Anul 2012, Braila,Meri,74170,1018,8
 Anul 2012, Braila,Meri,74170,1018,14
 Anul 2012, Braila,Meri,74170,1018,15
 Anul 2012, Braila,Meri,74170,1018,8
 Anul 2012, Braila,Meri,74170,1018,14
 Anul 2012, Braila,Meri,74170,1018,23
 Anul 2012, Braila,Meri,74170,416,8
 Anul 2012, Braila,Meri,74170,416,14
 Anul 2012, Braila,Meri,74170,416,15
 Anul 2012, Braila,Meri,74170,416,8
 Anul 2012, Braila,Meri,74170,416,14
 Anul 2012, Braila,Meri,74170,416,23
 Anul 2012, Braila,Meri,74170,38,8
 Anul 2012, Braila,Meri,74170,38,14
 Anul 2012, Braila,Meri,74170,38,15
 Anul 2012, Braila,Meri,74170,38,8
 Anul 2012, Braila,Meri,74170,38,14
 Anul 2012, Braila,Meri,74170,38,23
 Anul 2012, Braila,Meri,74170,1185,8
 Anul 2012, Braila,Meri,74170,1185,14
 Anul 2012, Braila,Meri,74170,1185,15
 Anul 2012, Braila,Meri,74170,1185,8
 Anul 2012, Braila,Meri,74170,1185,14
 Anul 2012, Braila,Meri,74170,1185,23
 Anul 2012, Braila,Meri,74170,415,8
 Anul 2012, Braila,Meri,74170,415,14
 Anul 2012, Braila,Meri,74170,415,15
 Anul 2012, Braila,Meri,74170,415,8
 Anul 2012, Braila,Meri,74170,415,14
 Anul 2012, Braila,Meri,74170,415,23
 Anul 2013, Braila,Meri,82832,1697,13
 Anul 2013, Braila,Meri,82832,1697,20
 Anul 2013, Braila,Meri,82832,1697,24
 Anul 2013, Braila,Meri,82832,1697,3
 Anul 2013, Braila,Meri,82832,1697,16
 Anul 2013, Braila,Meri,82832,1697,23
 Anul 2013, Braila,Meri,82832,1644,13
 Anul 2013, Braila,Meri,82832,1644,20
 Anul 2013, Braila,Meri,82832,1644,24
 Anul 2013, Braila,Meri,82832,1644,3
 Anul 2013, Braila,Meri,82832,1644,16
 Anul 2013, Braila,Meri,82832,1644,23
 Anul 2013, Braila,Meri,82832,688,13
 Anul 2013, Braila,Meri,82832,688,20
 Anul 2013, Braila,Meri,82832,688,24
 Anul 2013, Braila,Meri,82832,688,3
 Anul 2013, Braila,Meri,82832,688,16
 Anul 2013, Braila,Meri,82832,688,23
 Anul 2013, Braila,Meri,82832,30,13
 Anul 2013, Braila,Meri,82832,30,20
 Anul 2013, Braila,Meri,82832,30,24
 Anul 2013, Braila,Meri,82832,30,3
 Anul 2013, Braila,Meri,82832,30,16
 Anul 2013, Braila,Meri,82832,30,23
 Anul 2013, Braila,Meri,82832,1034,13
 Anul 2013, Braila,Meri,82832,1034,20
 Anul 2013, Braila,Meri,82832,1034,24
 Anul 2013, Braila,Meri,82832,1034,3
 Anul 2013, Braila,Meri,82832,1034,16
 Anul 2013, Braila,Meri,82832,1034,23
 Anul 2013, Braila,Meri,82832,431,13
 Anul 2013, Braila,Meri,82832,431,20
 Anul 2013, Braila,Meri,82832,431,24
 Anul 2013, Braila,Meri,82832,431,3
 Anul 2013, Braila,Meri,82832,431,16
 Anul 2013, Braila,Meri,82832,431,23
