Specie,Judet,An,Numar_Pomi,Kg_pe_Pom,Tone_Totale,Rootstock_ID,lat,lon,puncte_valide,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_an,temp_min_an,temp_max_an,precipitatii_an,zile_inghet_an,radiatie_an,par_an,umiditate_an,evapotrans_an,cdd10_an,cdd0_an,hdd0_an,vant_an,umid_sol_sup_an,umid_sol_rad_an,temp_medie_iarna,temp_min_iarna,temp_max_iarna,precipitatii_iarna,zile_inghet_iarna,radiatie_iarna,umiditate_iarna,evapotrans_iarna,cdd10_iarna,umid_sol_sup_iarna,umid_sol_rad_iarna,temp_medie_primavara,temp_min_primavara,temp_max_primavara,precipitatii_primavara,zile_inghet_primavara,radiatie_primavara,umiditate_primavara,evapotrans_primavara,cdd10_primavara,umid_sol_sup_primavara,umid_sol_rad_primavara,temp_medie_vara,temp_min_vara,temp_max_vara,precipitatii_vara,zile_inghet_vara,radiatie_vara,umiditate_vara,evapotrans_vara,cdd10_vara,umid_sol_sup_vara,umid_sol_rad_vara,temp_medie_toamna,temp_min_toamna,temp_max_toamna,precipitatii_toamna,zile_inghet_toamna,radiatie_toamna,umiditate_toamna,evapotrans_toamna,cdd10_toamna,umid_sol_sup_toamna,umid_sol_rad_toamna
Mere,Salaj,2015,998583.0,22.0,21655.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,10.32,-14.73,35.57,690.8,111.0,4610.9,2041.6,74.3,365.3,1507.9,3965.0,113.2,1.95,0.615,0.596,-0.68,-14.73,12.53,62.5,47.0,321.5,85.31,0.4,0.0,0.742,0.701,8.96,-4.82,26.45,194.5,28.0,1463.3,74.17,141.3,186.3,0.692,0.657,21.58,9.16,34.97,187.4,0.0,1977.7,58.71,188.1,1040.7,0.478,0.494,10.61,-3.58,35.57,232.3,11.0,760.6,77.22,35.4,280.9,0.562,0.546
Mere,Salaj,2016,969760.0,21.0,20549.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,9.4,-14.5,32.99,892.2,110.0,4637.3,2057.8,78.37,562.0,1335.4,3759.9,251.7,1.98,0.663,0.637,-0.02,-14.5,15.0,124.6,44.0,288.4,88.91,0.9,0.0,0.76,0.72,9.65,-4.92,26.26,191.6,19.0,1476.8,77.79,152.3,183.6,0.737,0.706,19.92,6.95,32.99,339.0,0.0,1958.8,70.47,373.8,891.4,0.596,0.581,9.35,-7.3,29.55,209.2,16.0,812.3,76.09,35.1,260.4,0.573,0.556
Mere,Salaj,2017,963842.0,17.0,16206.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,9.62,-21.66,37.4,703.1,114.0,4776.9,2119.1,75.4,345.1,1411.3,3844.9,260.5,2.1,0.608,0.59,-3.37,-21.66,15.4,52.6,53.0,318.2,86.94,0.9,0.0,0.738,0.693,9.67,-2.49,24.82,179.8,22.0,1483.4,76.25,144.2,180.2,0.691,0.657,21.3,8.9,37.4,189.5,0.0,2102.0,59.52,165.6,1020.7,0.476,0.489,9.5,-4.19,30.13,217.1,13.0,798.5,77.51,34.2,210.4,0.538,0.533
Mere,Salaj,2018,862076.0,26.0,22767.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,10.34,-14.63,30.63,780.4,112.0,4724.2,2103.4,77.74,531.2,1633.7,4089.2,230.8,1.87,0.625,0.608,-1.1,-13.77,11.93,81.5,50.0,287.5,88.42,0.1,0.0,0.766,0.729,10.81,-14.63,27.2,174.0,23.0,1535.4,78.55,185.4,343.3,0.734,0.712,20.3,6.82,30.63,326.5,0.0,1897.2,73.11,315.7,937.0,0.594,0.575,11.44,-11.11,29.72,116.0,11.0,925.4,70.1,29.8,353.4,0.472,0.476
Mere,Salaj,2019,847412.0,26.0,22207.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,10.7,-15.28,35.28,682.2,95.0,4755.2,2113.5,74.77,439.5,1541.7,4176.2,163.3,1.99,0.585,0.577,-1.91,-15.28,11.4,83.7,55.0,303.3,89.14,0.3,0.0,0.719,0.677,9.44,-3.71,23.44,266.8,15.0,1376.7,78.0,122.4,139.1,0.723,0.683,21.22,8.69,35.28,183.0,0.0,2070.7,64.97,304.3,1016.6,0.547,0.547,12.71,-3.96,32.18,105.4,5.0,896.2,67.63,11.9,386.0,0.415,0.451
Mere,Salaj,2020,861652.0,28.0,24015.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,9.77,-10.98,31.75,834.3,109.0,4593.4,2036.9,77.28,502.6,1295.2,3768.9,90.6,1.97,0.611,0.588,-0.37,-10.98,12.21,85.1,54.0,323.1,84.98,1.1,0.0,0.626,0.598,8.49,-5.97,26.87,162.9,20.0,1540.2,69.9,99.0,91.7,0.631,0.609,19.75,4.88,31.75,366.0,0.0,1844.3,73.26,363.4,886.3,0.607,0.586,10.64,-5.15,29.46,168.0,12.0,791.6,78.85,38.8,317.3,0.564,0.549
Mere,Salaj,2021,901289.0,28.0,25109.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,9.23,-14.72,34.43,756.9,125.0,4707.2,2080.9,76.25,411.3,1276.7,3607.6,160.0,1.99,0.628,0.615,-0.28,-14.72,15.9,116.4,45.0,286.3,89.12,0.9,0.0,0.777,0.743,6.83,-6.94,25.01,214.8,35.0,1438.4,78.18,122.6,95.1,0.774,0.746,20.89,6.97,34.43,230.2,0.0,1993.2,64.62,256.4,985.8,0.525,0.526,9.36,-3.02,27.53,115.3,17.0,914.0,72.33,31.1,195.8,0.495,0.501
Mere,Salaj,2022,1560476.0,12.0,18845.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,10.2,-15.02,37.58,683.8,117.0,4795.2,2126.9,74.65,293.6,1493.2,3957.0,162.0,1.99,0.612,0.595,-1.05,-15.02,10.11,67.2,52.0,317.5,87.84,0.5,0.0,0.722,0.678,8.09,-10.17,26.5,141.9,33.0,1539.7,71.33,124.2,168.6,0.665,0.635,22.31,10.36,37.58,173.3,0.0,2105.9,55.8,89.4,1114.7,0.415,0.456,10.33,-2.93,26.41,250.9,10.0,736.5,83.31,79.3,209.9,0.641,0.606
Mere,Salaj,2023,1472490.0,13.0,18905.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,10.76,-13.88,35.86,850.3,96.0,4593.0,2052.3,77.69,473.0,1548.0,4099.6,92.7,2.13,0.661,0.644,0.78,-13.88,13.61,131.7,40.0,320.7,89.91,0.5,0.0,0.793,0.764,8.71,-4.69,22.57,164.4,23.0,1396.2,79.66,128.1,137.0,0.785,0.764,20.91,9.51,35.86,272.9,0.0,1932.0,68.03,311.1,990.7,0.571,0.563,12.16,-8.11,29.73,208.6,13.0,850.7,72.99,32.9,418.5,0.513,0.507
Mere,Salaj,2024,1467092.0,12.0,18267.0,Semipitic,47.19,23.06,7,6.224,40.605,24.228,35.162,27.309,3.445,25.7,11.68,-9.15,37.19,617.8,94.0,4812.7,2147.8,72.74,367.1,1808.8,4459.8,69.1,2.0,0.583,0.584,2.27,-9.15,17.12,85.8,33.0,340.0,85.66,2.5,3.0,0.787,0.762,11.33,-4.88,25.84,162.2,8.0,1520.4,74.66,154.0,263.7,0.7,0.676,23.34,11.32,37.19,202.5,0.0,2018.4,58.34,191.5,1217.0,0.462,0.49,10.41,-8.5,32.45,146.6,24.0,840.2,71.11,18.6,325.0,0.459,0.48
Mere,Satu Mare,2000,1412006.0,13.0,17905.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.15,-24.18,37.49,521.3,102.0,4697.5,2242.2,71.13,333.4,1587.6,4099.7,329.7,1.61,0.526,0.51,-4.76,-24.18,5.23,98.9,56.0,369.2,93.64,0.0,0.0,0.646,0.58,10.17,-5.16,28.9,173.6,27.0,1496.1,74.99,200.0,284.8,0.709,0.661,21.14,4.76,37.49,105.9,0.0,1915.1,53.62,123.9,1002.3,0.407,0.434,11.82,-2.23,27.29,73.4,3.0,831.4,64.92,9.1,300.5,0.4,0.411
Mere,Satu Mare,2001,1237096.0,12.0,13778.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.36,-19.44,35.32,763.8,119.0,4343.0,1920.6,74.95,396.0,1415.0,3805.6,327.1,1.64,0.555,0.519,-0.35,-10.33,12.95,82.2,45.0,331.7,83.69,0.8,0.0,0.585,0.534,10.5,-3.69,27.46,190.4,17.0,1431.8,71.79,143.3,215.9,0.636,0.588,20.63,5.85,35.32,250.6,0.0,1792.2,63.43,221.0,966.4,0.486,0.472,8.95,-7.79,25.46,186.2,26.0,687.5,78.64,30.9,232.7,0.514,0.483
Mere,Satu Mare,2002,1310148.0,9.0,11222.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.27,-22.14,37.12,617.4,112.0,4463.9,1966.6,73.13,277.2,1615.2,4095.4,287.5,1.64,0.559,0.532,-1.65,-22.14,11.34,99.7,49.0,312.5,91.16,0.4,0.0,0.669,0.608,10.83,-4.14,27.86,120.1,23.0,1528.2,70.66,141.4,273.9,0.648,0.609,22.25,7.17,37.12,130.5,0.0,1834.3,56.31,118.8,1115.3,0.418,0.435,9.91,-4.25,30.16,219.2,14.0,691.2,77.28,16.3,226.0,0.516,0.49
Mere,Satu Mare,2003,1269574.0,7.0,8457.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.07,-25.01,34.27,579.8,139.0,4786.8,2109.2,74.02,287.1,1575.5,3813.3,452.2,1.58,0.568,0.536,-6.31,-25.01,3.42,94.3,59.0,367.2,92.89,0.0,0.0,0.696,0.629,9.52,-8.06,30.29,90.9,34.0,1553.2,73.14,163.8,284.6,0.664,0.617,21.93,10.45,34.27,147.2,0.0,1940.4,55.8,108.8,1073.3,0.416,0.432,9.28,-6.04,29.02,206.7,19.0,809.0,76.26,14.3,217.7,0.521,0.486
Mere,Satu Mare,2004,1176177.0,33.0,38499.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,8.99,-21.56,35.89,878.5,123.0,4473.4,1981.9,78.78,537.3,1292.5,3686.1,361.1,1.6,0.638,0.588,-4.32,-21.56,6.51,130.7,56.0,298.5,90.86,0.0,0.0,0.704,0.634,8.9,-13.01,23.91,176.4,23.0,1403.3,77.15,140.4,146.5,0.726,0.675,20.21,8.78,35.89,295.9,0.0,1886.2,67.02,328.8,916.5,0.533,0.504,9.93,-6.85,27.46,229.4,16.0,803.5,79.68,67.8,229.4,0.588,0.537
Mere,Satu Mare,2005,1397009.0,9.0,13275.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,8.63,-19.58,33.37,909.1,134.0,4470.2,1991.2,80.98,736.2,1279.3,3566.1,391.8,1.58,0.669,0.618,-4.55,-19.58,4.39,121.1,59.0,342.8,92.87,0.0,0.0,0.751,0.684,8.59,-14.47,29.84,216.6,28.0,1397.6,79.12,141.9,194.0,0.776,0.733,19.12,6.32,33.37,390.8,0.0,1738.8,74.85,481.7,813.7,0.632,0.574,10.06,-5.16,25.78,96.5,21.0,912.4,77.91,112.4,271.6,0.56,0.523
Mere,Satu Mare,2006,1124463.0,14.0,15827.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.2,-21.37,31.57,812.2,120.0,4442.9,1976.4,79.72,657.4,1352.8,3756.0,334.2,1.49,0.639,0.595,-4.7,-21.37,8.8,71.2,57.0,298.5,87.72,0.1,0.0,0.692,0.622,8.74,-12.58,26.24,328.0,27.0,1286.1,81.15,126.0,176.3,0.766,0.714,19.68,6.19,31.57,302.5,0.0,1866.4,73.97,460.0,862.1,0.637,0.593,11.07,-5.04,26.64,95.4,13.0,902.1,75.27,70.7,314.4,0.506,0.485
Mere,Satu Mare,2007,847758.0,18.0,15306.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.54,-10.57,37.99,801.4,96.0,4674.2,2063.1,74.25,395.7,1556.5,4039.5,137.1,1.63,0.589,0.549,1.08,-10.57,10.3,173.5,37.0,263.3,90.22,0.6,0.0,0.687,0.62,11.4,-2.29,30.89,121.2,9.0,1592.5,70.3,157.1,265.0,0.64,0.598,22.4,10.04,37.99,207.0,0.0,1971.7,57.61,179.8,1118.6,0.449,0.453,8.37,-6.53,25.95,268.7,24.0,770.9,78.8,58.1,173.0,0.579,0.528
Mere,Satu Mare,2008,831376.0,4.0,3674.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.24,-12.36,34.07,841.1,97.0,4539.9,2011.2,78.23,652.8,1386.1,3947.2,118.0,1.62,0.625,0.576,-0.06,-12.36,14.81,54.4,50.0,343.3,87.6,1.2,0.0,0.705,0.637,9.9,-4.39,26.53,242.8,12.0,1364.5,78.46,156.9,184.9,0.722,0.666,20.5,8.28,32.99,334.0,0.0,1937.8,69.07,440.8,949.3,0.565,0.525,10.24,-7.09,34.07,157.9,15.0,793.8,77.77,53.5,252.0,0.533,0.5
Mere,Satu Mare,2009,846515.0,18.0,14864.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.61,-15.95,34.77,717.7,101.0,4712.4,2076.6,73.66,343.7,1656.4,4152.3,216.0,1.6,0.568,0.534,-1.89,-14.37,14.56,83.6,50.0,287.2,88.07,0.5,0.0,0.674,0.605,10.55,-5.88,29.93,132.5,23.0,1562.3,70.59,148.1,266.5,0.624,0.582,21.51,6.85,34.77,202.4,0.0,1967.7,60.89,181.9,1044.1,0.459,0.457,11.22,-3.94,30.41,230.2,8.0,813.7,75.05,12.8,345.8,0.513,0.488
Mere,Satu Mare,2010,718736.0,15.0,10829.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.5,-15.3,32.2,1039.4,109.0,4325.7,1927.4,82.48,741.5,1310.2,3799.0,282.2,1.61,0.702,0.647,-2.16,-15.3,11.77,112.2,50.0,304.4,89.2,0.3,0.0,0.762,0.704,9.65,-8.5,24.13,285.5,21.0,1280.5,81.1,117.2,205.7,0.768,0.718,20.63,8.66,32.2,337.6,0.0,1869.4,77.25,544.2,956.9,0.678,0.627,9.38,-5.35,22.94,192.5,16.0,803.2,81.71,79.6,147.6,0.611,0.554
Mere,Satu Mare,2011,399822.0,15.0,6069.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.81,-15.61,35.42,568.6,124.0,4806.9,2121.2,74.73,467.6,1538.5,3883.3,235.5,1.52,0.577,0.553,-3.02,-15.61,7.51,68.1,54.0,293.0,91.11,0.0,0.0,0.78,0.728,9.84,-10.52,27.16,127.0,20.0,1566.9,74.23,188.2,217.4,0.717,0.669,21.03,8.25,35.42,235.6,0.0,1906.6,65.97,260.5,991.3,0.494,0.481,10.03,-5.74,32.0,51.6,27.0,959.6,67.63,18.5,329.8,0.408,0.421
Mere,Satu Mare,2012,505168.0,12.0,5888.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.25,-22.74,38.14,616.6,123.0,4869.5,2169.8,72.36,288.2,1833.0,4245.0,458.4,1.61,0.516,0.493,-5.69,-22.74,4.27,84.7,60.0,356.1,91.26,0.1,0.0,0.595,0.535,10.54,-10.61,29.69,141.1,27.0,1520.6,70.56,140.7,281.2,0.59,0.546,22.9,9.75,38.14,166.7,0.0,2055.8,57.19,133.8,1168.8,0.424,0.437,12.22,-3.37,34.11,160.2,8.0,854.0,70.62,13.3,383.0,0.453,0.452
Mere,Satu Mare,2013,399065.0,15.0,6023.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.1,-11.82,37.25,704.0,112.0,4552.5,2019.2,77.37,512.1,1504.7,3961.5,187.1,1.62,0.595,0.562,-1.08,-11.82,11.18,119.2,53.0,287.2,88.82,0.5,0.0,0.702,0.634,9.58,-11.54,26.84,278.9,22.0,1358.3,79.85,159.5,260.0,0.746,0.694,21.04,9.44,37.25,181.8,0.0,1993.8,66.77,331.4,996.5,0.534,0.518,10.79,-5.17,27.52,111.4,11.0,798.8,74.7,20.3,248.2,0.462,0.451
Mere,Satu Mare,2014,427880.0,37.0,15695.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,11.57,-12.31,34.4,693.2,77.0,4613.3,2045.0,72.76,311.7,1599.3,4354.1,49.6,1.59,0.533,0.502,2.19,-7.25,14.66,72.6,36.0,286.8,83.81,1.7,0.0,0.567,0.52,12.01,-2.2,29.83,125.1,5.0,1483.7,66.63,87.9,270.2,0.522,0.499,20.9,8.97,34.4,272.3,0.0,1900.3,63.58,169.8,983.5,0.471,0.461,11.48,-3.3,29.38,172.8,16.0,842.7,75.38,52.0,345.6,0.547,0.511
Mere,Satu Mare,2015,620928.0,25.0,15711.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,11.09,-16.12,37.32,649.6,104.0,4610.9,2041.6,73.1,350.1,1711.4,4199.0,103.8,1.55,0.57,0.539,-0.64,-16.12,14.37,83.5,46.0,321.5,86.97,0.6,0.0,0.703,0.636,9.82,-4.03,26.67,187.8,29.0,1463.3,73.49,155.0,214.1,0.671,0.616,22.98,9.7,37.32,110.9,0.0,1977.7,55.63,177.0,1165.8,0.423,0.445,11.37,-2.51,35.75,242.5,10.0,760.6,74.54,17.3,331.4,0.494,0.47
Mere,Satu Mare,2016,535458.0,31.0,16448.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.03,-13.19,33.86,854.7,110.0,4637.3,2057.8,78.04,544.2,1510.3,3965.0,260.1,1.56,0.634,0.592,-0.16,-13.19,13.36,177.2,41.0,288.4,90.14,0.7,0.0,0.748,0.691,10.65,-4.09,27.15,168.7,16.0,1476.8,77.68,167.6,223.8,0.733,0.687,21.07,6.87,33.86,248.3,0.0,1958.8,67.07,347.5,995.6,0.532,0.508,9.94,-5.37,31.28,230.3,22.0,812.3,76.32,28.4,290.8,0.547,0.509
Mere,Satu Mare,2017,1162085.0,14.0,16475.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.97,-22.37,37.2,831.1,105.0,4776.9,2119.1,77.28,491.2,1510.9,3972.5,289.8,1.61,0.612,0.569,-4.22,-22.37,15.53,95.1,54.0,318.2,90.83,0.7,0.0,0.716,0.649,10.46,-2.69,25.37,181.4,16.0,1483.4,77.08,165.5,213.4,0.704,0.648,21.82,9.14,37.2,198.1,0.0,2102.0,61.51,279.7,1060.5,0.484,0.476,10.01,-3.29,30.58,245.3,10.0,798.5,79.0,45.2,237.1,0.542,0.504
Mere,Satu Mare,2018,556848.0,21.0,11534.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,11.01,-14.99,32.68,713.2,109.0,4724.2,2103.4,77.38,550.9,1840.7,4301.7,213.2,1.54,0.609,0.577,-0.67,-14.46,9.92,88.0,49.0,287.5,87.73,0.1,0.0,0.776,0.723,11.17,-14.99,27.6,186.6,21.0,1535.4,79.68,197.4,382.9,0.744,0.699,21.6,8.39,32.68,235.1,0.0,1897.2,71.27,333.6,1055.8,0.544,0.514,12.25,-8.95,32.44,122.2,10.0,925.4,69.41,19.7,402.0,0.446,0.441
Mere,Satu Mare,2019,550887.0,18.0,9812.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,11.26,-17.78,35.39,689.2,92.0,4755.2,2113.5,75.46,454.0,1704.3,4370.0,188.9,1.64,0.564,0.531,-2.25,-17.78,11.28,86.8,57.0,303.3,90.86,0.5,0.0,0.664,0.599,10.41,-3.83,24.32,246.7,13.0,1376.7,77.04,127.5,193.0,0.673,0.616,22.36,8.69,35.39,161.3,0.0,2070.7,64.47,312.3,1118.6,0.503,0.492,12.99,-3.54,33.49,142.9,6.0,896.2,70.04,13.2,392.7,0.442,0.44
Mere,Satu Mare,2020,547712.0,21.0,11547.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.39,-8.27,32.54,890.2,100.0,4593.4,2036.9,78.69,612.4,1420.4,3931.0,71.6,1.55,0.623,0.568,-0.25,-8.27,10.88,112.5,53.0,323.1,88.16,0.5,0.0,0.658,0.591,9.13,-4.95,26.3,159.0,21.0,1540.2,70.82,138.7,112.8,0.656,0.602,20.62,4.73,32.54,353.2,0.0,1844.3,74.42,420.9,964.2,0.595,0.545,11.17,-4.35,30.67,205.5,11.0,791.6,80.67,52.0,343.4,0.579,0.531
Mere,Satu Mare,2021,512189.0,24.0,12314.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,9.83,-14.65,34.79,782.8,122.0,4707.2,2080.9,77.06,507.8,1403.8,3763.9,130.9,1.58,0.62,0.587,-0.19,-14.65,13.99,170.7,49.0,286.3,89.93,0.6,0.0,0.773,0.714,7.67,-5.14,24.81,194.2,34.0,1438.4,78.55,112.9,118.1,0.771,0.727,21.79,7.01,34.79,203.4,0.0,1993.2,66.92,358.0,1063.6,0.518,0.501,10.04,-2.9,28.24,116.9,11.0,914.0,72.48,36.1,222.2,0.472,0.461
Mere,Satu Mare,2022,501503.0,17.0,8745.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,10.8,-14.74,38.12,672.2,114.0,4795.2,2126.9,74.78,301.8,1669.3,4139.3,142.4,1.53,0.586,0.552,-1.35,-14.74,9.11,92.7,49.0,317.5,90.22,0.4,0.0,0.714,0.646,9.02,-7.8,26.01,119.7,35.0,1539.7,71.55,155.6,202.3,0.667,0.617,23.67,10.92,38.12,105.7,0.0,2105.9,53.65,95.9,1234.5,0.385,0.421,10.72,-2.26,27.41,254.5,8.0,736.5,83.44,49.8,232.5,0.583,0.53
Mere,Satu Mare,2023,537280.0,18.0,9430.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,11.49,-11.74,36.6,905.1,86.0,4593.0,2052.3,77.81,548.9,1733.6,4325.9,73.8,1.64,0.64,0.601,1.4,-11.74,12.43,137.0,33.0,320.7,89.76,0.5,0.0,0.777,0.724,9.86,-3.56,24.89,147.7,20.0,1396.2,77.54,162.1,192.4,0.747,0.704,21.93,10.26,36.6,270.0,0.0,1932.0,67.72,348.2,1077.8,0.531,0.504,12.74,-7.34,30.35,243.7,13.0,850.7,74.56,38.0,463.4,0.51,0.485
Mere,Satu Mare,2024,531341.0,17.0,8796.0,Semipitic,47.8,22.87,7,6.348,35.552,28.214,36.233,22.795,2.941,24.014,12.32,-8.53,38.92,612.0,91.0,4812.7,2147.8,73.57,452.5,1987.6,4658.1,71.3,1.6,0.589,0.569,2.24,-8.53,18.21,121.3,34.0,340.0,89.18,1.9,6.4,0.81,0.769,12.26,-3.5,26.73,127.5,6.0,1520.4,75.63,198.8,311.0,0.72,0.677,24.38,10.74,38.92,166.5,0.0,2018.4,57.55,230.0,1306.9,0.44,0.454,10.98,-7.95,34.96,176.7,24.0,840.2,72.01,21.4,363.3,0.467,0.459
Mere,Sibiu,2000,1133742.0,9.0,9958.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,10.3,-19.85,38.35,284.4,107.0,4837.3,2374.1,63.65,76.0,1607.7,4177.2,285.1,1.86,0.467,0.523,-3.85,-19.85,11.08,38.6,58.0,417.9,85.7,0.1,0.0,0.594,0.595,10.14,-6.83,29.37,91.6,28.0,1507.0,66.62,65.4,282.3,0.596,0.6,21.58,4.51,38.35,91.3,0.0,1916.8,43.54,9.0,1041.5,0.365,0.473,11.29,-2.37,28.46,43.7,6.0,866.3,61.82,1.5,283.9,0.367,0.467
Mere,Sibiu,2001,1237477.0,21.0,14544.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,9.46,-18.82,35.85,537.7,117.0,4455.9,1953.0,69.36,105.8,1451.0,3931.4,352.7,1.84,0.51,0.527,-0.01,-12.08,16.1,39.4,46.0,356.7,77.5,0.1,0.0,0.493,0.507,10.61,-3.67,28.1,118.8,16.0,1414.9,62.66,34.4,219.9,0.519,0.537,20.52,5.81,35.85,203.3,0.0,1732.2,58.92,61.5,959.6,0.494,0.515,9.42,-8.45,28.58,158.2,24.0,817.9,73.73,9.8,271.5,0.509,0.526
Mere,Sibiu,2002,1212682.0,20.0,23676.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,10.08,-17.38,36.53,437.9,111.0,4444.5,1943.5,68.18,71.8,1499.1,4062.7,266.2,1.83,0.532,0.549,-0.34,-14.89,14.02,20.4,45.0,415.9,82.96,1.0,0.0,0.629,0.623,10.63,-4.04,29.32,77.1,24.0,1448.0,61.1,34.7,258.9,0.545,0.56,21.05,5.72,36.53,169.5,0.0,1685.0,57.01,29.8,1007.8,0.469,0.494,9.92,-5.64,28.02,135.9,15.0,778.2,72.18,6.2,232.4,0.495,0.526
Mere,Sibiu,2003,1123025.0,19.0,21017.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,9.08,-17.12,34.18,525.4,141.0,4716.6,2063.0,71.29,141.1,1547.2,3774.3,343.0,1.76,0.587,0.588,-4.8,-17.12,6.73,53.8,59.0,383.3,86.62,0.0,0.0,0.681,0.658,9.27,-9.03,31.06,112.8,33.0,1562.2,68.88,92.1,293.5,0.632,0.626,21.62,8.98,34.18,142.8,0.0,1835.9,54.36,35.6,1059.8,0.462,0.496,8.69,-5.75,29.84,193.6,19.0,781.4,76.7,13.3,193.9,0.58,0.578
Mere,Sibiu,2004,1426483.0,18.0,25585.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,8.94,-17.25,35.88,712.4,118.0,4527.0,1989.6,75.83,343.9,1249.7,3681.1,323.5,1.81,0.651,0.641,-3.74,-17.25,12.04,92.6,55.0,358.9,87.64,0.2,0.0,0.745,0.711,8.43,-11.83,24.37,175.0,22.0,1396.9,75.57,143.6,118.4,0.747,0.721,19.68,8.39,35.88,233.5,0.0,1755.0,64.21,166.1,869.4,0.543,0.558,10.19,-6.59,28.07,188.4,15.0,891.2,75.35,33.8,261.6,0.577,0.583
Mere,Sibiu,2005,1297603.0,10.0,13924.0,Semipitic,45.8,24.15,8,6.221,33.875,31.817,34.317,40.008,3.222,26.079,8.38,-19.74,32.32,902.3,138.0,4466.6,1966.4,79.75,691.1,1178.0,3479.6,355.4,1.68,0.714,0.693,-3.61,-19.74,7.1,96.0,58.0,372.5,88.92,0.0,0.0,0.76,0.727,8.11,-16.42,26.87,231.2,29.0,1401.9,77.29,147.8,171.8,0.802,0.78,18.66,3.81,32.32,400.0,0.0,1698.8,74.34,441.3,770.3,0.68,0.658,9.25,-12.07,25.51,123.9,22.0,875.6,78.59,102.0,235.9,0.625,0.621
